,age,occupation,sex,capital_loss,education_num,capital_gain,marital_status,hours_week,over_50kActual,over_50kPredicted
3141,50,7,0,0,9,0,0,44,0,0
3142,26,5,1,0,11,0,2,55,0,0
3143,38,10,1,0,13,0,2,40,1,1
3144,58,10,1,0,14,0,2,50,1,1
3145,38,1,0,0,10,0,4,40,0,0
3146,38,8,1,0,9,0,4,40,0,0
3147,46,3,1,0,9,0,2,46,0,0
3148,44,5,1,0,13,15024,2,55,1,1
3149,36,10,0,0,10,0,0,40,0,0
3150,35,4,1,0,14,0,2,45,1,0
3151,23,1,0,0,13,0,4,12,0,0
3152,24,1,0,0,10,0,4,40,0,0
3153,46,7,1,0,9,4386,2,40,1,1
3154,58,13,1,0,9,0,2,40,0,1
3155,50,12,1,0,9,0,2,50,0,1
3156,38,4,1,0,10,0,0,45,0,0
3157,40,4,0,0,10,0,0,40,1,0
3158,26,3,1,0,5,0,2,35,0,0
3159,37,12,1,0,9,0,0,75,0,0
3160,44,10,1,0,9,0,2,30,0,0
3161,44,10,1,0,15,14084,4,40,1,1
3162,49,3,1,0,9,0,2,40,1,0
3163,28,0,0,0,7,0,4,40,0,0
3164,36,14,1,0,9,0,0,43,0,0
3165,37,10,0,0,13,0,0,60,0,0
3166,47,10,1,0,10,0,2,50,0,1
3167,26,6,1,0,9,0,4,30,0,0
3168,18,1,0,0,9,0,4,16,0,0
3169,44,3,1,0,9,7298,2,50,1,1
3170,27,7,1,0,9,0,4,40,0,0
3171,19,8,0,0,10,0,4,20,0,0
3172,52,4,1,0,13,0,0,40,0,0
3173,34,14,1,0,7,0,2,60,0,0
3174,26,4,0,0,13,0,4,40,0,0
3175,17,6,1,0,6,0,4,20,0,0
3176,31,4,1,0,10,0,2,50,1,0
3177,28,7,0,0,9,0,4,40,0,0
3178,43,12,1,0,10,0,2,72,1,1
3179,63,8,0,0,5,0,6,20,0,0
3180,25,1,0,0,9,0,4,40,0,0
3181,46,3,1,0,9,0,4,40,0,0
3182,27,7,1,0,7,0,2,42,0,0
3183,29,3,1,0,10,0,2,40,0,0
3184,22,3,1,0,7,0,4,40,0,0
3185,44,11,1,0,11,0,2,40,0,0
3186,18,8,0,0,8,0,4,25,0,0
3187,27,12,1,0,13,0,4,38,0,0
3188,34,10,1,0,16,0,2,32,1,0
3189,28,10,1,0,13,0,4,40,0,0
3190,37,10,0,0,10,0,3,30,0,0
3191,19,7,0,0,9,0,4,60,0,0
3192,39,4,1,0,14,0,2,40,1,1
3193,40,1,0,0,10,0,0,40,0,0
3194,29,3,1,0,9,0,2,40,0,0
3195,24,13,1,0,10,0,4,40,0,0
3196,34,1,0,0,10,0,0,40,0,0
3197,68,5,1,0,9,0,2,20,0,0
3198,57,14,1,0,9,0,2,40,0,0
3199,30,12,1,0,11,0,5,40,0,0
3200,41,12,1,0,9,3674,0,45,0,0
3201,40,10,1,0,9,0,2,50,0,1
3202,33,14,1,0,10,0,4,55,0,0
3203,26,1,1,0,6,0,4,20,0,0
3204,36,4,1,0,10,0,4,40,0,0
3205,77,9,0,0,5,0,2,10,0,0
3206,20,3,1,0,10,0,4,40,0,0
3207,40,12,1,0,9,0,4,51,0,0
3208,31,14,1,0,8,0,5,40,0,0
3209,25,14,1,0,5,0,4,40,0,0
3210,28,1,0,0,10,3887,4,40,0,0
3211,29,1,0,0,10,0,4,40,0,0
3212,49,10,1,0,4,0,4,45,0,0
3213,38,3,1,0,9,0,2,40,1,0
3214,27,3,1,0,10,0,2,46,0,0
3215,23,12,1,0,13,0,4,20,0,0
3216,50,4,0,0,14,4650,0,70,0,0
3217,45,1,0,0,14,0,4,40,0,0
3218,23,7,1,0,9,0,4,40,0,0
3219,23,3,1,0,9,0,4,40,0,0
3220,17,8,1,0,7,0,4,20,0,0
3221,41,7,0,0,9,0,5,40,0,0
3222,35,10,0,0,14,0,4,32,0,0
3223,29,3,1,0,10,0,2,50,0,0
3224,28,4,0,0,9,0,0,40,0,0
3225,48,12,1,0,10,0,0,65,1,1
3226,35,13,1,0,12,0,2,40,0,1
3227,55,1,0,2339,10,0,4,45,0,0
3228,23,0,0,0,9,0,4,20,0,0
3229,20,12,0,0,9,0,4,32,0,0
3230,48,3,1,0,9,0,2,36,0,0
3231,53,1,0,0,14,0,2,40,1,1
3232,56,3,1,0,9,0,2,40,0,0
3233,40,8,0,0,9,0,5,47,0,0
3234,79,0,0,0,14,0,4,23,0,0
3235,47,4,0,0,14,15024,2,40,1,1
3236,53,3,1,0,10,0,2,50,1,1
3237,21,8,1,0,4,0,4,48,0,0
3238,60,10,1,1902,16,0,2,40,1,1
3239,42,7,1,0,10,0,2,35,0,0
3240,31,8,1,0,10,0,2,40,1,0
3241,52,4,1,0,13,0,2,45,1,1
3242,44,4,1,0,14,0,2,40,0,1
3243,46,10,1,0,13,0,2,50,1,1
3244,45,10,0,0,10,0,0,40,0,0
3245,19,8,0,0,9,0,4,30,0,0
3246,40,4,1,0,13,0,2,40,1,1
3247,41,10,1,0,11,0,2,40,0,1
3248,31,5,1,0,10,0,2,40,0,0
3249,29,1,0,0,9,0,4,40,0,0
3250,33,3,1,0,12,0,2,50,0,1
3251,45,7,0,0,10,0,0,40,0,0
3252,28,10,1,0,10,0,4,40,0,0
3253,44,10,0,0,14,0,0,38,0,0
3254,31,12,1,0,9,2202,0,40,0,0
3255,33,4,1,0,10,0,2,50,0,0
3256,36,8,0,0,9,0,4,40,0,0
3257,45,14,1,0,9,0,2,40,0,0
3258,38,8,1,0,10,0,4,46,0,0
3259,28,10,1,0,13,0,4,50,0,0
3260,19,8,0,0,10,0,4,18,0,0
3261,50,7,0,0,9,0,0,40,0,0
3262,43,12,0,0,8,0,3,25,0,0
3263,31,3,1,0,10,0,2,50,0,0
3264,38,10,1,0,15,0,2,99,1,0
3265,28,12,1,0,9,0,4,48,0,0
3266,38,3,1,0,9,0,2,40,0,0
3267,27,3,1,0,7,0,4,40,0,0
3268,37,3,1,0,11,0,2,40,1,0
3269,24,0,0,0,9,0,4,32,0,0
3270,32,14,1,0,7,0,0,45,0,0
3271,44,10,1,0,14,7298,2,40,1,1
3272,26,1,0,0,13,0,4,32,0,0
3273,40,10,1,0,15,15024,2,40,1,1
3274,51,6,1,0,10,0,2,40,0,0
3275,29,6,1,0,10,0,4,44,0,0
3276,44,1,1,0,9,0,2,45,0,0
3277,22,13,0,0,10,0,4,40,0,0
3278,43,3,1,0,13,0,2,45,1,1
3279,50,0,0,0,9,0,5,40,0,0
3280,44,14,1,0,9,0,0,60,0,0
3281,30,13,1,1902,13,0,2,40,1,1
3282,27,5,1,0,9,0,4,50,0,0
3283,38,8,0,0,13,0,0,60,0,0
3284,22,0,1,1602,9,0,4,30,0,0
3285,25,8,1,0,9,0,4,40,0,0
3286,20,7,0,0,9,0,4,42,0,0
3287,49,3,1,0,11,0,2,45,0,0
3288,49,12,1,0,13,0,2,50,0,1
3289,39,10,1,0,13,0,2,60,0,0
3290,18,12,0,0,8,0,4,20,0,0
3291,47,3,1,0,9,0,0,40,0,0
3292,34,14,1,0,9,0,2,40,0,0
3293,52,3,1,0,4,0,2,20,0,0
3294,36,7,1,0,12,2829,2,40,0,0
3295,45,12,1,0,9,0,2,60,1,1
3296,51,4,0,0,10,0,2,10,1,0
3297,32,3,0,0,9,0,0,50,0,0
3298,30,10,0,0,13,0,4,60,0,0
3299,34,10,1,0,10,0,2,40,1,0
3300,17,8,0,0,5,0,4,20,0,0
3301,30,3,1,0,9,0,4,40,0,0
3302,40,12,0,0,9,0,6,40,0,0
3303,41,1,1,0,3,0,2,40,0,0
3304,46,13,0,625,11,0,0,40,0,0
3305,32,14,1,0,10,0,2,60,1,1
3306,53,3,1,0,13,0,2,35,0,0
3307,44,4,1,0,13,0,2,40,1,1
3308,50,6,1,0,12,15024,2,45,1,1
3309,44,4,1,0,13,0,0,40,0,0
3310,27,8,1,0,9,0,2,40,0,0
3311,39,13,0,0,11,0,0,40,0,0
3312,51,6,1,0,4,0,4,19,0,0
3313,31,10,1,0,13,0,4,45,1,0
3314,33,8,1,0,10,0,2,50,0,0
3315,27,4,0,0,13,0,2,45,1,0
3316,72,8,1,0,3,0,2,36,0,0
3317,40,7,0,0,9,0,6,30,0,0
3318,20,11,0,0,10,0,4,16,0,0
3319,20,10,1,0,10,0,4,25,0,0
3320,27,8,1,0,9,0,4,48,0,0
3321,36,10,1,0,13,0,2,45,1,1
3322,40,4,1,0,9,0,3,40,0,0
3323,53,13,1,0,10,0,2,40,0,1
3324,20,8,1,0,9,0,4,52,0,0
3325,38,4,1,0,13,0,4,40,0,0
3326,34,11,1,0,9,0,2,57,1,1
3327,31,3,1,0,4,0,4,40,0,0
3328,47,13,0,0,13,0,0,50,0,0
3329,24,12,1,0,12,0,4,25,0,0
3330,39,8,1,0,14,3137,2,40,0,0
3331,49,4,1,1977,9,0,2,55,1,1
3332,36,4,1,0,10,0,2,30,1,0
3333,28,8,0,0,9,0,5,25,0,0
3334,58,4,1,0,14,0,2,40,1,1
3335,61,13,0,0,11,0,6,8,0,0
3336,27,3,1,0,9,0,1,40,1,0
3337,21,8,1,0,2,0,2,40,0,0
3338,25,3,1,0,9,0,4,40,0,0
3339,33,10,1,0,12,0,2,50,0,0
3340,22,1,1,0,10,0,4,25,0,0
3341,48,12,1,0,9,0,2,60,0,0
3342,36,0,1,0,7,0,2,40,0,0
3343,48,10,1,0,13,0,4,40,0,0
3344,30,3,1,0,9,0,4,40,0,0
3345,30,12,1,0,13,0,2,50,1,0
3346,55,12,1,0,12,0,2,60,0,1
3347,50,12,0,0,9,0,0,65,0,0
3348,30,10,1,0,14,0,4,50,0,0
3349,21,12,0,0,10,0,4,35,0,0
3350,24,6,1,0,12,0,4,30,0,0
3351,46,10,0,0,13,0,4,40,1,0
3352,54,3,1,0,10,0,2,40,1,0
3353,58,10,0,0,10,0,0,40,0,0
3354,44,1,0,0,13,0,4,37,0,0
3355,58,10,1,0,9,0,2,40,1,1
3356,38,12,1,0,9,0,2,43,0,0
3357,27,8,1,0,4,0,4,24,0,0
3358,45,8,0,0,9,0,0,30,0,0
3359,50,11,1,0,10,0,0,40,0,0
3360,42,1,0,0,11,0,0,40,0,0
3361,20,8,1,0,10,0,4,30,0,0
3362,44,10,1,0,16,5013,2,60,0,0
3363,31,12,1,0,10,0,2,38,1,0
3364,35,4,0,0,10,0,0,70,0,0
3365,34,1,1,0,10,0,2,40,1,1
3366,49,9,0,0,7,0,2,40,0,0
3367,28,1,0,0,9,99999,2,36,1,1
3368,36,10,1,0,13,0,2,40,1,1
3369,19,8,0,0,10,0,4,35,0,0
3370,20,8,1,0,10,0,4,25,0,0
3371,47,12,1,0,13,0,2,40,1,1
3372,47,10,0,0,14,0,2,2,1,0
3373,30,14,1,0,9,0,4,60,0,0
3374,62,4,0,0,10,0,0,40,0,0
3375,47,12,1,0,10,0,2,65,1,1
3376,17,12,0,0,7,0,4,35,0,0
3377,37,12,1,1485,10,0,2,44,1,1
3378,23,1,1,0,8,0,4,40,0,0
3379,20,8,1,0,9,0,4,40,0,0
3380,41,10,1,0,13,0,2,40,1,1
3381,32,4,1,0,9,3103,2,40,1,1
3382,26,8,0,0,9,0,4,30,0,0
3383,37,4,0,0,9,0,4,50,0,0
3384,51,14,1,0,8,0,0,50,0,0
3385,48,3,1,0,9,0,2,60,0,0
3386,51,10,1,1887,16,0,2,40,1,1
3387,65,1,1,2174,9,0,2,40,1,0
3388,19,12,0,0,9,0,4,20,0,0
3389,27,8,0,0,10,0,0,37,0,0
3390,25,4,0,0,13,0,2,40,0,0
3391,58,12,1,0,10,0,2,60,1,0
3392,42,10,1,1902,14,0,2,55,1,1
3393,41,7,1,0,9,0,2,40,0,0
3394,43,5,1,0,9,0,2,30,0,0
3395,31,4,1,0,9,0,4,50,0,0
3396,37,1,1,0,9,0,4,38,0,0
3397,23,13,0,0,13,0,4,40,0,0
3398,28,4,0,0,10,0,4,45,0,0
3399,21,1,0,0,10,0,4,27,0,0
3400,29,10,0,0,15,4787,4,40,1,1
3401,37,1,0,0,10,0,0,40,0,0
3402,41,7,1,0,6,0,4,40,0,0
3403,68,14,1,0,13,0,2,30,0,0
3404,40,0,0,0,12,0,5,55,0,0
3405,57,0,1,0,6,0,2,40,0,0
3406,58,1,0,0,9,0,2,40,0,1
3407,18,6,0,0,9,0,4,25,0,0
3408,41,3,1,0,9,0,0,40,0,0
3409,31,10,0,0,13,0,4,40,0,0
3410,32,6,1,0,9,0,4,50,0,0
3411,45,8,0,0,11,0,4,40,0,0
3412,37,14,1,0,9,0,2,50,1,0
3413,60,7,1,0,9,7688,2,40,1,1
3414,28,13,1,0,10,0,0,24,0,0
3415,62,10,1,0,14,0,2,40,0,1
3416,48,1,0,0,13,7688,2,40,1,1
3417,46,8,1,0,9,0,2,40,0,0
3418,23,8,1,0,10,0,4,32,0,0
3419,61,7,1,0,5,0,2,20,0,0
3420,71,10,0,0,9,0,6,40,0,0
3421,32,1,0,0,14,0,4,40,0,0
3422,20,8,1,0,10,0,4,40,0,0
3423,43,0,0,0,9,0,4,40,0,0
3424,33,3,1,0,9,0,5,50,0,0
3425,51,10,0,0,10,0,0,40,0,0
3426,51,12,0,0,10,0,0,70,0,0
3427,61,8,0,0,4,0,6,21,0,0
3428,31,11,1,0,9,0,2,40,1,0
3429,33,10,1,0,16,0,2,40,0,1
3430,36,10,1,1669,12,0,4,45,0,0
3431,18,3,1,0,6,0,4,40,0,0
3432,21,5,1,0,9,0,4,24,0,0
3433,33,7,1,0,9,0,2,40,1,0
3434,29,12,1,0,12,0,4,40,0,0
3435,72,7,1,0,9,2346,3,40,0,0
3436,29,12,0,0,12,0,6,40,1,0
3437,43,12,1,0,9,0,2,40,1,0
3438,52,7,1,0,9,0,2,40,0,1
3439,27,12,0,0,10,0,4,40,0,0
3440,37,3,1,0,10,0,0,50,0,0
3441,26,11,1,0,10,0,4,60,1,0
3442,29,3,1,0,10,0,2,45,0,0
3443,19,13,0,0,10,0,4,40,0,0
3444,43,10,0,0,14,0,0,20,0,0
3445,33,6,1,0,9,0,4,40,0,0
3446,21,8,1,0,9,0,4,40,0,0
3447,39,8,1,0,4,4508,2,40,0,0
3448,34,13,0,0,11,0,0,64,0,0
3449,28,8,1,0,9,0,2,35,0,0
3450,23,1,0,0,10,0,4,40,0,0
3451,36,3,1,0,9,0,2,60,0,1
3452,48,0,0,0,10,0,0,30,0,0
3453,50,0,1,0,10,0,2,40,0,1
3454,68,10,0,0,16,0,0,40,0,1
3455,56,5,0,0,10,27828,3,20,1,1
3456,32,6,1,0,10,0,2,40,0,0
3457,45,1,0,0,10,0,0,48,0,0
3458,36,1,0,0,10,0,4,40,0,0
3459,37,3,1,0,9,0,2,45,0,0
3460,69,3,1,0,9,3456,2,30,0,0
3461,42,4,0,0,10,0,4,40,0,0
3462,34,10,0,0,15,10520,4,40,1,1
3463,28,10,1,0,9,0,4,40,0,0
3464,22,0,1,0,8,0,4,48,0,0
3465,39,0,1,0,10,0,0,65,0,0
3466,48,8,0,0,9,0,3,16,0,0
3467,20,8,1,0,9,0,4,30,0,0
3468,70,4,1,0,10,0,2,30,0,0
3469,35,4,0,0,9,0,6,30,0,0
3470,49,10,1,1902,16,0,2,60,1,1
3471,48,12,1,0,13,0,2,25,1,0
3472,62,10,0,0,13,0,6,48,0,0
3473,28,4,0,0,10,0,4,40,0,0
3474,37,14,1,0,9,0,2,75,0,0
3475,27,8,0,0,10,0,4,40,0,0
3476,74,4,1,0,9,0,2,30,1,0
3477,38,12,1,0,4,0,2,35,1,0
3478,17,8,0,0,7,0,4,25,0,0
3479,61,12,1,0,9,15024,2,45,1,1
3480,30,4,0,0,13,0,4,40,0,0
3481,45,10,1,0,14,0,2,10,1,0
3482,23,4,0,0,12,0,4,40,0,0
3483,60,4,1,0,10,0,2,40,0,1
3484,41,3,1,0,9,0,2,40,1,1
3485,49,3,1,0,9,0,2,40,1,0
3486,69,10,0,0,14,0,0,40,0,1
3487,47,14,1,0,9,5178,2,40,1,1
3488,47,7,0,0,9,0,2,40,1,0
3489,50,3,1,1977,4,0,2,63,1,1
3490,63,3,1,0,9,0,2,32,0,0
3491,37,1,0,0,10,0,0,40,0,0
3492,50,3,1,0,7,0,0,40,0,0
3493,55,10,0,0,13,0,6,40,1,0
3494,54,13,1,2472,16,0,6,40,1,0
3495,47,7,1,0,10,0,2,46,0,0
3496,28,1,0,0,9,0,2,40,0,0
3497,36,5,1,0,9,0,4,50,0,0
3498,37,3,1,0,10,0,2,43,0,0
3499,31,4,0,1902,13,0,2,40,1,1
3500,44,4,0,0,14,0,2,24,1,0
3501,19,8,1,0,9,0,4,6,0,0
3502,33,1,1,0,10,0,5,35,0,0
3503,29,12,0,0,13,0,4,40,0,0
3504,28,12,1,0,9,0,2,40,0,0
3505,59,4,0,0,6,0,2,36,0,0
3506,43,12,1,0,12,0,2,60,0,1
3507,58,12,0,0,9,0,0,23,0,0
3508,51,7,1,0,9,4386,2,40,1,1
3509,20,5,1,0,10,0,4,40,0,0
3510,18,8,1,0,8,0,4,20,0,0
3511,38,4,1,0,11,0,2,50,1,1
3512,63,0,1,0,9,0,2,40,0,0
3513,24,4,0,0,13,0,2,40,0,0
3514,37,12,1,0,13,0,4,45,0,0
3515,54,3,1,0,2,0,2,40,1,0
3516,51,0,1,0,9,2105,2,20,0,0
3517,41,10,1,0,10,0,2,40,0,1
3518,37,7,1,0,9,0,0,40,0,0
3519,18,8,0,0,7,0,4,24,0,0
3520,32,8,1,0,10,0,4,34,0,0
3521,50,12,0,0,9,0,5,40,0,0
3522,35,1,0,0,9,4386,2,35,1,1
3523,35,12,1,0,7,0,4,45,0,0
3524,23,1,0,0,13,0,4,23,0,0
3525,37,1,0,0,9,0,0,40,0,0
3526,32,3,1,0,10,0,4,40,0,0
3527,37,8,0,0,9,0,3,35,0,0
3528,32,7,1,0,10,0,4,55,0,0
3529,47,4,0,0,12,0,4,40,0,0
3530,41,13,1,1887,14,0,2,45,1,1
3531,34,3,1,0,9,0,2,40,1,0
3532,43,10,1,0,13,0,2,37,1,1
3533,59,8,0,0,4,0,2,99,0,0
3534,55,12,1,0,9,0,2,50,1,0
3535,40,10,1,0,9,0,2,40,1,0
3536,23,10,1,0,9,0,0,20,0,0
3537,34,13,0,0,10,0,0,40,0,0
3538,66,10,1,0,13,10605,2,40,1,1
3539,28,11,1,0,9,0,2,40,0,0
3540,56,12,0,0,14,0,5,36,0,0
3541,46,4,1,0,14,0,2,50,1,1
3542,61,8,1,0,13,0,2,20,0,0
3543,60,5,1,0,9,0,2,40,0,0
3544,49,8,0,0,11,0,0,20,0,0
3545,27,1,0,0,9,0,0,40,0,0
3546,36,8,0,0,9,0,0,40,0,0
3547,28,13,1,0,11,0,2,40,0,0
3548,58,7,1,0,4,0,0,40,0,0
3549,20,10,1,0,10,0,4,38,0,0
3550,33,14,1,0,9,2354,4,61,0,0
3551,25,8,0,0,13,0,4,24,0,0
3552,41,12,1,0,10,0,2,43,0,1
3553,18,1,1,0,9,0,4,20,0,0
3554,40,10,0,0,15,0,5,40,0,0
3555,21,5,1,0,7,0,4,40,0,0
3556,19,7,1,0,9,0,4,42,0,0
3557,34,4,1,0,10,0,2,40,1,0
3558,21,0,1,0,10,0,4,40,0,0
3559,41,3,1,0,7,0,2,40,0,0
3560,59,10,0,0,10,0,4,38,1,0
3561,24,7,1,0,10,0,4,40,0,0
3562,35,4,1,0,9,4650,4,50,0,0
3563,59,3,1,0,13,0,2,60,1,1
3564,62,4,1,0,10,0,2,70,0,0
3565,59,14,1,0,14,0,2,15,0,1
3566,33,7,1,0,7,0,2,40,0,0
3567,53,12,1,0,9,5013,2,40,0,0
3568,19,6,1,0,9,0,4,40,0,0
3569,57,10,1,0,10,0,2,40,0,0
3570,56,1,1,0,13,0,0,40,0,1
3571,24,12,1,0,13,0,4,45,0,0
3572,41,13,1,0,13,0,2,24,0,0
3573,59,12,0,0,14,27828,4,45,1,1
3574,41,5,0,0,3,0,2,40,0,0
3575,38,10,0,0,13,0,2,55,0,1
3576,36,3,1,0,10,0,2,40,0,1
3577,31,8,1,0,9,0,0,40,0,0
3578,46,13,1,0,13,7298,2,65,1,1
3579,40,10,1,0,13,0,2,35,0,1
3580,22,6,1,0,13,0,4,30,0,0
3581,37,1,0,0,10,0,0,37,0,0
3582,47,9,0,0,13,25236,6,35,1,1
3583,37,14,1,0,9,0,2,40,0,0
3584,35,0,1,0,13,0,2,20,0,0
3585,27,8,1,0,6,0,4,40,0,0
3586,47,12,1,0,4,0,2,40,0,0
3587,53,4,1,0,10,0,2,55,0,0
3588,26,8,0,0,13,0,4,35,0,0
3589,41,8,0,0,9,0,0,40,0,0
3590,52,3,1,1977,9,0,2,40,1,1
3591,24,14,0,0,9,0,4,50,0,0
3592,29,10,0,0,13,0,4,45,0,0
3593,52,8,0,0,3,0,6,40,0,0
3594,33,3,0,0,10,0,0,40,0,0
3595,39,6,1,1977,10,0,2,60,1,1
3596,18,0,1,0,6,0,4,40,0,0
3597,32,6,1,0,9,0,3,40,0,0
3598,27,3,1,0,13,0,2,45,1,0
3599,25,6,1,0,9,0,4,40,0,0
3600,35,12,0,0,10,0,0,36,0,0
3601,40,0,0,0,4,0,5,8,0,0
3602,26,12,0,0,10,0,4,24,0,0
3603,35,7,1,0,5,0,2,40,0,0
3604,24,10,1,0,10,0,2,40,0,0
3605,80,0,1,0,9,0,2,8,0,0
3606,34,13,0,0,12,0,4,60,1,0
3607,55,4,0,0,10,0,2,40,1,0
3608,47,6,1,0,11,0,2,40,0,0
3609,55,13,1,0,9,0,6,40,0,0
3610,26,8,0,0,10,0,4,35,0,0
3611,43,3,1,0,10,0,2,50,0,0
3612,20,6,1,0,10,0,4,16,0,0
3613,25,1,0,0,9,0,4,40,0,0
3614,35,11,1,0,10,0,2,40,1,0
3615,43,6,0,0,7,0,2,25,0,0
3616,21,3,1,0,9,0,4,40,0,0
3617,27,14,1,0,10,0,2,48,0,0
3618,27,3,1,0,9,0,0,40,0,0
3619,38,3,1,0,12,0,0,40,0,0
3620,42,12,1,0,13,0,2,60,0,0
3621,43,10,1,0,10,0,2,40,1,1
3622,35,12,0,0,7,0,2,40,0,0
3623,36,7,0,0,13,0,2,20,0,0
3624,53,10,0,0,13,0,6,28,0,0
3625,44,11,1,0,11,0,5,40,0,0
3626,31,1,1,0,9,0,2,40,0,0
3627,47,7,1,0,13,7688,2,44,1,1
3628,25,10,0,0,13,0,4,40,0,0
3629,28,12,1,0,11,0,4,60,0,0
3630,21,12,1,0,9,0,4,55,0,0
3631,39,12,1,0,10,0,2,40,1,0
3632,25,3,1,0,9,3325,0,45,0,0
3633,20,13,0,0,10,0,4,20,0,0
3634,57,4,1,0,14,15024,2,40,1,1
3635,60,8,1,0,11,0,0,20,0,0
3636,44,10,1,1887,14,0,2,35,1,1
3637,24,7,0,0,13,0,4,40,0,0
3638,32,7,1,0,10,0,2,40,0,0
3639,21,10,0,0,10,0,4,25,0,0
3640,64,10,1,0,15,0,2,40,1,1
3641,47,1,1,0,13,0,2,48,1,1
3642,62,11,0,0,10,0,6,40,0,0
3643,21,1,0,0,10,0,4,40,0,0
3644,54,1,0,0,9,0,4,40,0,0
3645,46,4,1,0,13,0,2,50,1,1
3646,23,0,1,0,10,0,4,40,0,0
3647,23,5,1,0,4,0,4,36,0,0
3648,25,1,1,0,9,0,4,50,0,0
3649,28,4,1,0,11,10520,0,50,1,1
3650,40,4,1,0,13,0,2,75,1,0
3651,50,10,1,0,16,0,2,40,1,1
3652,47,8,1,0,9,0,2,34,0,0
3653,26,1,0,0,10,0,4,40,0,0
3654,47,10,1,0,10,0,2,40,0,1
3655,48,10,1,0,10,5013,2,45,0,0
3656,31,4,1,1980,13,0,3,60,0,1
3657,48,3,1,0,10,1506,5,40,0,0
3658,34,3,1,0,9,0,4,40,0,0
3659,40,10,0,0,13,0,4,40,0,0
3660,36,6,1,0,9,0,2,40,0,0
3661,49,12,1,1977,10,0,2,50,1,1
3662,31,7,1,0,4,0,2,40,0,0
3663,34,3,1,0,4,0,4,40,0,0
3664,41,7,1,0,9,0,2,40,0,0
3665,79,10,1,0,16,20051,2,35,1,1
3666,41,4,0,0,14,0,2,40,0,1
3667,37,12,1,0,9,0,0,60,0,0
3668,34,4,0,0,10,0,5,40,0,0
3669,28,1,0,0,12,0,4,40,0,0
3670,42,7,1,1590,10,0,0,40,0,0
3671,46,12,1,0,10,0,2,48,1,0
3672,35,14,1,0,7,0,5,40,0,0
3673,34,3,1,0,11,0,2,50,0,0
3674,40,8,0,0,9,0,0,40,0,0
3675,40,7,0,0,9,0,0,40,0,0
3676,48,1,0,0,9,1471,3,40,0,0
3677,40,3,1,0,9,0,4,40,0,0
3678,38,3,1,0,5,0,0,40,0,0
3679,36,5,1,0,10,0,2,56,1,1
3680,28,7,0,0,6,0,0,40,0,0
3681,36,1,0,0,9,0,0,40,0,0
3682,21,3,1,0,9,0,4,40,0,0
3683,64,8,1,0,9,0,2,40,1,0
3684,34,12,1,0,9,0,2,45,1,0
3685,57,14,1,0,9,0,2,40,1,0
3686,47,8,1,0,10,0,2,47,1,0
3687,29,5,0,0,6,0,2,40,0,0
3688,59,3,1,0,10,0,2,43,1,0
3689,37,4,1,1977,13,0,2,60,1,1
3690,58,4,1,0,13,0,2,40,1,1
3691,47,8,0,0,9,0,0,14,0,0
3692,25,8,0,0,10,0,4,40,0,0
3693,37,14,1,0,9,0,2,55,0,0
3694,54,3,1,0,10,0,2,40,1,0
3695,42,12,1,0,14,0,0,50,0,0
3696,55,10,0,0,13,0,0,40,0,0
3697,19,1,0,0,9,0,4,30,0,0
3698,32,12,1,0,14,0,2,60,1,1
3699,68,1,1,0,10,0,6,40,0,0
3700,40,13,1,0,11,3325,0,40,0,0
3701,23,8,1,0,4,0,4,25,0,0
3702,36,12,1,0,9,0,2,40,1,0
3703,17,8,1,0,6,0,3,40,0,0
3704,35,10,0,0,7,0,2,32,0,0
3705,34,3,1,0,8,0,2,40,0,0
3706,29,5,1,0,9,0,2,60,0,0
3707,30,12,1,0,7,0,5,40,0,0
3708,74,0,1,0,5,3471,2,40,0,0
3709,48,8,0,0,7,0,0,34,0,0
3710,59,14,1,0,9,0,2,48,0,0
3711,41,8,1,0,11,7298,2,60,1,1
3712,22,0,1,0,10,0,4,30,0,0
3713,18,8,1,1721,10,0,4,20,0,0
3714,26,10,0,0,13,0,4,40,0,0
3715,30,3,1,0,13,0,2,40,1,0
3716,31,1,0,0,10,0,0,50,0,0
3717,31,3,1,0,9,0,2,40,1,0
3718,27,1,0,0,9,0,4,35,0,0
3719,48,0,0,0,10,0,2,20,0,0
3720,33,4,1,0,13,0,2,40,1,1
3721,43,4,1,0,9,0,2,60,1,0
3722,37,10,1,0,16,0,2,99,1,0
3723,17,12,0,0,9,0,4,20,0,0
3724,41,12,1,0,2,0,2,50,0,0
3725,27,4,1,0,9,0,2,40,0,0
3726,27,1,1,0,13,0,4,35,0,0
3727,32,10,1,0,15,0,2,40,1,1
3728,32,8,1,0,8,0,0,30,0,0
3729,28,12,1,0,10,0,4,40,0,0
3730,46,4,1,0,10,0,2,40,0,1
3731,50,10,0,0,11,0,5,40,0,0
3732,31,1,0,0,10,0,4,40,0,0
3733,23,13,1,0,9,0,4,50,0,0
3734,50,3,1,0,13,0,2,40,1,1
3735,38,8,0,0,10,0,4,40,0,0
3736,33,8,0,0,13,0,2,40,0,0
3737,79,1,1,0,10,0,2,20,0,0
3738,51,10,0,1564,16,0,4,70,1,1
3739,28,12,1,0,13,0,4,40,0,0
3740,40,4,0,0,9,0,2,40,0,0
3741,48,3,1,0,9,0,2,40,0,0
3742,21,6,1,0,10,0,4,15,0,0
3743,45,7,1,0,9,0,2,52,1,0
