,id,age,education_num,capital_gain,capital_loss,hours_week,over_50k,workclass,education_level,marital_status,occupation,relationship,race,sex,country
7201,7202,28,13,0,0,45,0,6,9,4,13,1,4,1,39
25480,25481,26,9,0,0,40,0,4,11,2,12,0,4,1,39
18019,18020,17,7,0,0,18,0,0,1,4,0,3,4,1,39
46832,46833,44,13,0,0,75,0,4,9,0,12,4,4,0,39
38296,38297,22,9,0,0,40,0,0,11,4,0,3,2,1,39
15818,15819,55,10,0,0,40,0,4,15,0,3,1,4,1,39
33741,33742,64,10,0,0,25,0,1,15,6,4,1,4,0,39
9004,9005,41,10,0,0,40,1,4,15,2,3,0,4,1,39
33944,33945,45,9,0,0,40,0,4,11,3,3,1,4,1,31
47459,47460,54,9,6849,0,50,0,6,11,6,3,1,4,1,39
36512,36513,42,10,15024,0,40,1,4,15,2,1,5,4,0,39
32381,32382,62,5,0,0,42,0,4,6,2,8,0,2,1,39
2134,2135,47,11,5013,0,40,0,4,8,2,3,0,4,1,39
47427,47428,51,8,0,0,40,0,4,2,4,8,3,4,1,39
27330,27331,49,3,0,2603,40,0,4,4,2,8,0,4,1,12
17453,17454,39,6,0,0,45,0,4,0,2,6,0,4,1,39
33150,33151,26,9,0,0,40,0,4,11,0,4,3,4,1,39
22460,22461,48,9,0,0,60,0,4,11,0,12,1,4,1,39
47526,47527,21,10,0,0,40,0,4,15,4,8,3,4,1,39
22286,22287,53,13,0,0,30,0,4,9,2,12,0,4,1,39
11211,11212,60,9,0,0,50,1,6,11,0,3,1,4,1,39
11962,11963,51,13,0,0,40,1,1,9,2,10,0,4,1,39
46930,46931,29,9,0,0,40,0,4,11,4,7,3,2,0,39
39494,39495,35,10,0,0,40,0,4,15,2,7,0,4,1,39
33182,33183,21,12,0,0,35,0,4,7,4,12,1,4,0,39
23154,23155,34,9,0,0,40,0,4,11,2,8,0,4,1,39
32767,32768,45,4,0,0,40,0,4,5,2,3,0,2,1,39
32718,32719,22,13,0,0,25,0,4,9,4,12,1,4,1,39
43550,43551,51,10,0,0,40,0,4,15,0,8,1,4,0,39
7399,7400,42,14,0,0,22,0,2,12,4,10,1,4,1,39
3144,3145,40,13,0,0,50,1,4,9,2,4,0,4,1,39
13394,13395,27,10,0,0,45,1,6,15,2,4,0,4,1,39
43617,43618,32,11,5013,0,50,0,4,8,2,3,0,4,1,39
27650,27651,23,13,0,0,40,0,4,9,2,12,0,4,1,39
2369,2370,37,5,3781,0,50,0,4,6,2,6,0,4,1,26
19190,19191,17,8,0,0,15,0,4,2,4,6,3,4,1,39
48772,48773,36,13,0,0,52,0,2,9,0,10,4,4,0,39
48505,48506,50,9,0,0,37,0,7,11,6,8,1,4,0,39
20278,20279,50,11,0,0,40,1,2,8,2,11,0,4,1,39
16935,16936,25,6,0,0,40,0,4,0,4,7,3,4,1,39
33253,33254,41,14,99999,0,55,1,4,12,2,4,0,4,1,39
13106,13107,34,9,0,0,35,0,2,11,4,10,4,2,0,39
20948,20949,52,9,0,0,65,0,6,11,0,14,1,4,1,39
35516,35517,58,9,7298,0,40,1,0,11,2,0,5,4,0,39
5033,5034,42,15,0,1977,50,1,5,14,2,10,0,4,1,39
36330,36331,60,13,4101,0,60,0,4,9,4,10,1,4,1,39
36875,36876,26,12,0,0,75,0,6,7,2,5,0,4,1,39
37422,37423,38,10,0,0,25,0,0,15,0,0,1,4,0,39
37882,37883,35,14,0,0,40,0,7,12,4,1,1,4,1,39
8173,8174,42,13,0,1564,38,1,4,9,4,10,1,4,0,39
14354,14355,25,9,0,0,34,0,4,11,4,8,4,4,0,39
3488,3489,26,13,0,1669,50,0,4,9,4,4,1,4,0,39
16377,16378,54,13,0,0,50,0,6,9,0,4,1,4,1,39
31802,31803,30,14,15024,0,60,1,4,12,2,4,0,4,1,39
42269,42270,62,9,0,0,40,0,0,11,4,0,1,4,1,39
35701,35702,28,10,0,0,40,0,4,15,4,1,1,4,0,39
17144,17145,28,9,0,0,50,0,6,11,2,3,0,4,1,18
15777,15778,48,9,7688,0,70,1,4,11,2,3,0,4,1,39
8159,8160,27,13,0,0,50,0,2,9,4,13,1,4,1,39
10906,10907,32,10,15024,0,50,1,5,15,2,4,0,4,1,39
9719,9720,36,9,0,0,50,0,6,11,2,14,0,4,1,39
37833,37834,31,9,0,0,35,0,1,11,4,1,3,4,1,39
31052,31053,20,14,0,0,25,0,4,12,4,4,3,4,1,39
37401,37402,17,5,0,0,5,0,0,6,4,0,3,4,1,39
23204,23205,20,9,0,0,40,0,4,11,4,8,1,4,0,39
21271,21272,50,9,0,0,50,1,4,11,2,14,0,4,1,39
16650,16651,23,13,0,0,40,0,4,9,4,10,3,4,1,39
46987,46988,35,10,0,0,40,1,2,15,2,11,0,3,1,39
2199,2200,44,9,0,0,40,0,4,11,2,14,0,4,1,39
548,549,21,9,0,0,36,0,4,11,4,6,3,4,1,39
7123,7124,58,9,0,0,40,1,4,11,2,12,0,4,1,39
646,647,31,9,0,0,40,0,2,11,0,1,4,4,0,39
23089,23090,39,13,0,0,48,1,4,9,2,10,0,4,1,39
32051,32052,22,13,1055,0,30,0,4,9,4,1,3,4,0,39
10830,10831,47,9,0,0,40,0,4,11,0,7,4,4,0,39
9574,9575,19,7,0,0,56,0,4,1,4,3,1,4,1,39
34728,34729,49,15,0,0,40,1,5,14,2,10,0,4,1,39
15107,15108,42,13,4650,0,35,0,2,9,4,4,3,4,1,39
44818,44819,30,11,0,0,40,0,6,8,5,12,1,4,1,26
38423,38424,31,9,0,0,40,0,4,11,5,12,4,4,0,26
26169,26170,20,10,0,0,35,0,4,15,4,1,4,2,0,39
35252,35253,23,5,0,0,55,0,4,6,2,3,0,3,1,39
18892,18893,32,9,0,0,40,1,4,11,2,7,0,4,1,39
23032,23033,33,13,0,0,40,0,4,9,2,4,0,2,1,0
21456,21457,42,14,4687,0,35,1,4,12,0,13,4,2,0,39
47941,47942,32,10,0,0,40,0,4,15,2,4,0,4,1,39
10449,10450,17,6,0,0,25,0,4,0,4,8,3,4,1,39
14602,14603,53,9,0,0,40,0,0,11,0,0,1,4,0,39
18228,18229,64,9,0,0,20,0,4,11,2,4,0,4,1,39
39860,39861,42,11,0,0,40,0,4,8,2,7,0,2,1,39
8578,8579,41,9,0,0,40,0,4,11,4,7,1,4,1,39
3719,3720,21,10,0,0,40,0,2,15,4,1,3,4,1,13
43764,43765,36,9,0,0,40,0,4,11,4,10,1,4,1,39
33669,33670,52,13,0,0,50,0,4,9,0,13,4,4,0,39
35164,35165,51,12,0,0,50,0,6,7,6,10,4,4,0,39
41293,41294,41,9,0,0,40,0,4,11,4,8,1,4,0,39
11310,11311,34,13,0,0,15,0,4,9,4,8,1,4,0,39
18148,18149,36,12,0,0,48,0,4,7,0,4,1,4,1,39
16115,16116,28,10,0,0,40,0,4,15,2,5,0,4,1,39
31508,31509,48,13,0,0,40,0,7,9,0,1,4,4,0,39
40348,40349,33,9,0,0,45,0,4,11,4,12,1,4,0,39
31807,31808,51,13,0,0,45,1,6,9,2,13,0,4,1,39
21346,21347,27,9,0,0,62,0,4,11,2,6,0,4,1,39
27856,27857,60,15,0,0,70,1,4,14,2,10,0,4,1,11
41211,41212,42,11,0,0,52,0,4,8,2,3,0,4,1,39
14087,14088,31,10,0,0,40,0,4,15,4,3,1,4,1,39
23237,23238,47,10,0,0,35,0,0,15,0,0,1,0,0,39
43653,43654,51,9,0,0,40,0,4,11,0,7,4,4,0,39
36910,36911,19,10,0,0,20,0,4,15,4,1,3,4,1,39
27865,27866,38,12,0,0,40,1,4,7,2,4,0,4,1,39
13608,13609,27,5,0,0,40,0,0,6,4,0,3,4,0,39
40751,40752,59,9,0,0,40,0,4,11,2,6,0,4,1,39
30433,30434,29,9,0,0,40,0,4,11,2,14,0,4,1,39
36343,36344,41,10,0,0,40,0,4,15,0,1,4,4,0,39
12872,12873,39,9,0,0,40,1,4,11,2,3,0,4,1,39
46518,46519,60,15,0,0,40,1,0,14,2,0,0,4,1,39
31711,31712,62,9,0,0,40,0,0,11,4,0,1,4,1,39
21859,21860,36,9,0,0,85,0,4,11,2,7,0,4,1,39
42008,42009,65,13,0,0,30,0,6,9,2,5,0,4,1,39
39983,39984,18,9,0,0,30,0,4,11,4,3,3,4,1,39
1217,1218,33,9,0,0,41,0,0,11,0,0,1,1,0,3
37326,37327,62,10,0,0,20,0,6,15,6,4,1,4,0,39
29493,29494,21,9,0,0,40,0,4,11,5,5,3,4,1,39
16527,16528,46,10,0,0,40,1,5,15,2,4,0,4,1,39
24517,24518,22,9,0,0,40,0,4,11,4,1,4,4,0,26
10541,10542,19,10,0,0,40,0,4,15,4,4,1,4,1,39
39588,39589,25,13,0,0,50,1,2,9,4,10,1,4,0,39
884,885,33,10,0,0,60,0,4,15,2,3,5,4,0,39
27801,27802,47,10,0,0,40,0,7,15,0,1,1,4,0,39
44329,44330,48,9,0,0,40,0,4,11,4,8,1,4,1,33
18561,18562,26,10,0,0,40,0,4,15,2,7,0,2,1,39
21317,21318,47,9,0,0,38,0,4,11,0,1,1,4,0,39
17834,17835,29,9,0,1564,50,1,6,11,3,14,2,1,1,19
19022,19023,37,13,0,0,5,1,6,9,2,10,0,4,1,39
6170,6171,45,4,0,0,55,1,6,5,2,4,0,4,1,39
35631,35632,33,10,0,0,98,0,6,15,4,5,3,4,1,39
45192,45193,30,6,0,0,45,0,4,0,2,3,0,4,1,39
44607,44608,28,10,0,0,40,0,4,15,4,13,1,4,0,39
1569,1570,20,10,0,0,16,0,0,15,4,0,3,4,1,39
34153,34154,32,13,0,0,50,1,4,9,2,10,0,4,1,39
13062,13063,21,13,0,0,20,0,4,9,4,8,2,4,1,39
27464,27465,35,13,5178,0,50,1,5,9,2,12,3,4,1,39
30436,30437,51,11,0,0,43,0,4,8,4,4,1,4,0,39
19467,19468,45,13,0,0,51,0,5,9,2,4,0,4,1,39
13340,13341,47,10,0,0,80,0,6,15,2,4,0,4,1,39
4677,4678,61,9,0,0,55,0,4,11,2,3,0,4,1,39
2573,2574,56,7,0,0,40,0,4,1,0,7,1,4,0,39
35346,35347,20,10,0,0,25,0,4,15,4,8,3,4,0,39
28444,28445,55,9,0,0,55,0,6,11,5,5,4,4,0,39
27716,27717,39,13,0,0,45,0,4,9,2,1,0,4,1,39
40455,40456,28,10,0,0,44,0,4,15,4,1,1,4,1,39
29369,29370,62,6,0,0,40,0,4,0,0,10,4,4,0,39
41556,41557,46,9,0,0,80,0,4,11,0,10,1,4,0,39
24985,24986,35,6,0,0,40,0,4,0,2,3,0,4,1,39
232,233,25,10,0,0,42,0,4,15,4,1,1,4,1,39
4169,4170,27,11,0,0,40,1,0,8,2,0,5,0,0,39
26500,26501,53,13,0,0,45,0,4,9,4,10,1,4,0,26
17795,17796,67,2,2062,0,34,0,4,3,6,7,1,4,0,7
20723,20724,46,9,0,0,65,1,4,11,2,12,0,4,1,39
12102,12103,34,9,0,0,40,0,4,11,5,1,4,4,0,39
35204,35205,35,9,0,0,45,0,4,11,2,7,0,4,1,39
39097,39098,25,9,0,0,40,0,4,11,4,7,4,2,0,39
1440,1441,50,9,0,1672,60,0,5,11,2,3,0,4,1,39
4814,4815,30,9,0,0,40,0,4,11,4,1,3,4,0,39
16470,16471,41,9,0,0,40,1,2,11,2,14,0,2,1,39
38015,38016,24,9,0,0,50,0,4,11,2,6,0,4,1,39
31506,31507,48,13,0,0,40,0,4,9,5,1,4,1,0,30
7921,7922,29,9,0,0,40,0,4,11,2,4,0,4,1,4
21665,21666,29,10,0,0,55,0,4,15,4,12,1,2,1,28
30066,30067,42,15,0,0,39,1,4,14,0,10,1,4,0,39
40734,40735,45,13,7298,0,40,1,5,9,2,12,0,4,1,39
5440,5441,35,9,0,0,4,0,0,11,4,0,1,4,0,39
16676,16677,33,9,0,0,55,0,4,11,0,14,1,2,1,39
28823,28824,40,9,0,0,46,0,4,11,2,6,0,4,1,39
5985,5986,58,9,0,0,50,1,4,11,2,4,0,4,1,39
1045,1046,28,15,0,0,55,0,4,14,0,10,4,4,1,39
48814,48815,39,13,0,1669,40,0,4,9,4,13,1,4,0,39
46909,46910,49,13,0,0,43,1,4,9,2,4,0,4,1,39
7027,7028,64,14,0,0,2,0,0,12,2,0,0,4,1,39
11677,11678,41,14,0,0,40,0,4,12,2,7,0,4,1,39
21838,21839,21,10,0,0,55,0,4,15,4,12,3,4,0,39
25373,25374,38,13,0,0,20,0,5,9,4,3,1,4,0,39
43381,43382,25,9,0,0,50,0,4,11,4,3,1,4,1,39
45347,45348,23,10,0,0,50,0,4,15,4,1,1,4,1,39
24743,24744,48,10,0,0,40,0,6,15,2,14,0,4,1,39
32941,32942,43,9,0,0,40,1,6,11,2,4,0,2,1,39
18936,18937,27,9,0,0,52,0,4,11,4,1,1,4,0,39
48157,48158,65,4,0,3175,60,0,4,5,6,9,1,4,0,33
47077,47078,43,9,0,0,40,0,4,11,6,7,1,4,0,39
22163,22164,21,10,0,0,10,0,7,15,4,8,3,4,0,39
13728,13729,39,9,0,0,38,0,4,11,0,4,1,4,0,39
37934,37935,63,9,0,0,32,0,0,11,2,0,0,4,1,39
11341,11342,42,9,0,0,39,0,7,11,5,1,4,4,1,39
42123,42124,50,14,0,0,60,0,4,12,2,12,0,4,1,39
20069,20070,26,13,0,0,40,0,2,9,4,11,3,4,1,39
5021,5022,44,9,0,0,40,0,4,11,2,3,0,4,1,39
5929,5930,42,13,0,0,50,1,6,9,2,12,0,4,1,39
2373,2374,57,10,0,0,40,0,4,15,2,3,0,4,1,31
39391,39392,33,10,0,0,40,0,2,15,0,1,4,2,0,39
5877,5878,37,2,0,0,85,0,4,3,2,5,0,4,1,26
43651,43652,73,4,1264,0,10,0,4,5,6,9,4,2,0,39
30655,30656,23,10,0,0,40,0,4,15,2,7,0,4,1,39
41863,41864,36,9,0,0,35,0,4,11,4,1,1,1,0,38
35024,35025,22,10,0,0,35,0,4,15,4,1,3,4,0,39
35269,35270,36,13,0,1887,40,1,4,9,2,4,0,4,1,39
9013,9014,46,15,0,1564,55,1,7,14,4,10,1,4,0,39
37792,37793,58,9,0,0,55,1,4,11,6,4,1,4,1,39
19461,19462,19,9,0,0,16,0,0,11,4,0,1,4,0,39
5404,5405,29,11,0,0,50,0,4,8,2,3,0,4,1,39
12167,12168,28,9,0,0,40,0,4,11,4,1,1,4,0,39
5083,5084,25,10,0,0,40,0,4,15,4,1,1,2,0,23
29480,29481,24,9,0,0,37,0,0,11,5,0,4,2,0,39
11358,11359,58,9,0,0,16,0,7,11,4,1,1,4,0,39
45712,45713,46,10,0,0,40,1,4,15,2,3,0,4,1,39
11976,11977,30,13,99999,0,35,1,4,9,2,10,0,4,1,39
21052,21053,27,9,0,0,40,0,4,11,4,8,1,4,1,39
41034,41035,45,13,0,0,38,0,4,9,3,10,4,4,0,39
20175,20176,27,13,0,0,40,0,4,9,4,1,1,4,1,31
27577,27578,42,9,0,0,40,1,4,11,2,3,0,4,1,39
11726,11727,40,12,0,0,40,1,4,7,2,4,0,4,1,39
9076,9077,25,11,0,0,60,0,4,8,4,1,3,4,0,39
40170,40171,46,15,0,1902,45,1,5,14,2,10,0,4,1,39
33815,33816,42,13,0,0,45,1,5,9,2,1,5,4,0,39
1618,1619,32,7,0,0,40,0,4,1,4,3,2,4,1,39
14368,14369,48,9,0,0,84,0,5,11,0,12,4,1,0,0
10876,10877,59,13,0,0,72,0,4,9,2,12,0,4,1,39
16034,16035,37,9,0,0,40,1,4,11,2,1,5,4,0,39
31542,31543,40,9,0,0,40,1,4,11,2,6,0,4,1,39
14363,14364,23,11,0,0,30,0,0,8,4,0,1,0,0,39
31722,31723,58,4,0,0,33,0,4,5,4,6,1,4,0,39
30033,30034,31,12,0,0,40,0,4,7,2,10,0,4,1,39
10489,10490,52,14,5013,0,40,0,1,12,2,4,0,4,1,39
17099,17100,23,10,0,0,40,0,4,15,4,12,3,4,1,39
2854,2855,27,10,0,0,40,0,4,15,4,10,1,4,1,39
40649,40650,27,9,0,0,40,0,4,11,5,3,1,4,1,39
33411,33412,26,13,0,0,40,0,4,9,4,1,1,4,1,39
7430,7431,56,6,0,0,40,0,4,0,4,6,1,4,1,39
14919,14920,24,13,0,0,55,1,4,9,2,4,0,4,1,9
46419,46420,35,10,0,0,50,0,4,15,4,4,1,4,0,39
44786,44787,49,13,0,0,50,1,4,9,0,12,1,4,0,39
20524,20525,43,9,0,0,40,0,1,11,0,1,1,4,1,39
22439,22440,32,13,0,0,40,1,4,9,2,4,0,4,1,39
5981,5982,44,9,0,0,25,0,2,11,0,14,3,4,1,39
15720,15721,47,9,0,0,40,0,6,11,3,3,1,4,1,39
24260,24261,43,13,0,0,40,1,4,9,2,12,0,4,1,39
1341,1342,57,14,0,0,40,0,4,12,3,10,1,4,0,39
6540,6541,21,10,2597,0,45,0,4,15,4,1,1,4,1,39
23647,23648,42,10,0,0,40,0,1,15,0,4,4,1,0,39
15645,15646,33,10,0,0,40,0,4,15,0,6,3,4,1,39
3616,3617,26,13,0,0,40,0,4,9,4,4,1,4,1,39
21520,21521,29,11,0,0,40,0,4,8,2,3,0,1,1,25
1761,1762,65,9,0,0,40,0,0,11,2,0,0,4,1,39
30290,30291,47,9,0,0,40,1,4,11,2,4,0,4,1,39
15369,15370,40,9,0,0,60,1,5,11,2,4,0,4,1,39
3363,3364,36,10,0,0,40,0,4,15,2,4,0,4,1,39
45355,45356,23,9,0,0,38,0,7,11,2,11,0,4,1,39
20342,20343,39,3,0,0,40,0,4,4,2,8,0,4,1,26
30796,30797,40,13,0,0,45,0,2,9,4,10,4,4,0,39
34629,34630,22,13,0,0,8,0,4,9,4,12,3,4,0,39
29417,29418,23,13,0,0,32,0,4,9,4,12,3,4,1,39
29706,29707,31,9,0,0,45,0,5,11,4,3,1,4,1,39
8145,8146,41,9,0,0,45,0,4,11,2,14,0,4,1,0
19754,19755,32,11,0,0,40,0,5,8,2,4,0,4,1,39
3604,3605,42,9,0,0,40,0,4,11,2,12,0,4,1,39
27684,27685,71,4,0,0,10,0,4,5,6,14,1,4,1,39
45205,45206,26,13,0,0,20,0,7,9,4,1,1,4,0,39
3071,3072,35,10,15024,0,60,1,4,15,2,4,0,4,1,39
192,193,41,13,0,0,40,0,2,9,2,3,0,2,1,39
6537,6538,28,13,0,0,45,1,4,9,2,3,0,4,1,39
15181,15182,28,5,0,0,24,0,4,6,4,6,3,2,0,39
6538,6539,44,10,0,2205,35,0,6,15,0,7,1,4,1,39
21153,21154,46,10,0,0,40,0,4,15,0,12,4,4,0,39
7973,7974,31,13,0,0,20,0,6,9,2,1,5,4,0,39
26227,26228,26,9,0,0,40,0,4,11,2,3,0,4,1,39
1703,1704,29,9,0,0,50,0,4,11,0,3,1,4,0,39
45280,45281,61,13,7688,0,40,1,4,9,2,4,0,4,1,39
31700,31701,17,7,0,0,12,0,4,1,4,9,3,4,0,39
3232,3233,56,2,0,0,25,0,6,3,5,4,1,4,1,0
22169,22170,48,13,0,0,37,1,4,9,3,10,1,4,1,39
38611,38612,21,10,0,0,40,0,0,15,4,0,3,4,0,39
2753,2754,43,13,0,0,65,1,4,9,2,12,0,4,1,39
22164,22165,59,9,0,0,30,1,4,11,2,4,0,4,1,39
4912,4913,38,10,0,0,40,0,4,15,4,1,3,2,0,39
19758,19759,27,9,0,0,30,0,6,11,4,11,1,4,1,39
32596,32597,65,9,0,0,40,0,0,11,2,0,0,4,1,39
1855,1856,25,13,0,0,40,0,2,9,4,10,3,4,0,39
13075,13076,20,9,0,0,20,0,4,11,4,8,3,4,0,39
41705,41706,27,15,0,0,80,0,7,14,4,10,1,2,0,0
38290,38291,35,9,0,0,48,0,4,11,0,7,4,4,0,39
35651,35652,52,13,0,0,40,0,0,9,0,0,1,4,0,39
25271,25272,36,13,0,0,45,1,4,9,2,10,0,4,1,11
38602,38603,40,12,0,0,40,0,4,7,4,10,1,4,1,39
39765,39766,31,10,0,0,40,0,4,15,4,8,1,4,1,39
9750,9751,31,13,3325,0,60,0,4,9,4,13,1,4,1,39
31976,31977,40,10,0,0,50,0,4,15,4,4,1,4,1,39
28957,28958,21,10,0,0,35,0,0,15,4,0,3,4,0,39
11667,11668,24,9,0,0,60,0,4,11,4,1,4,4,1,39
30484,30485,47,11,0,0,38,1,7,8,2,4,0,4,1,39
23612,23613,18,9,0,0,40,0,4,11,2,4,5,4,0,39
34853,34854,23,9,0,0,40,0,4,11,4,1,3,4,0,39
24421,24422,50,9,0,0,32,0,4,11,2,1,0,4,1,39
6372,6373,57,9,0,0,40,0,4,11,4,4,1,4,1,39
40978,40979,17,7,0,0,12,0,4,1,4,8,3,4,0,39
4773,4774,44,10,0,0,60,0,6,15,4,5,3,4,1,39
47341,47342,21,9,0,0,50,0,6,11,4,8,3,4,0,39
40026,40027,50,9,0,0,40,0,4,11,4,4,1,4,1,39
37741,37742,34,13,0,0,21,0,6,9,0,4,1,2,1,0
40139,40140,47,13,0,0,43,1,4,9,2,4,0,4,1,39
45181,45182,66,9,0,0,40,0,4,11,6,3,1,4,1,39
32740,32741,37,10,0,1887,40,1,4,15,2,7,0,4,1,39
40516,40517,41,9,7688,0,42,1,4,11,2,3,0,4,1,39
20200,20201,37,14,7688,0,50,1,4,12,2,1,0,4,1,39
24671,24672,27,16,0,0,77,0,7,10,4,10,1,4,1,39
33935,33936,28,10,0,0,40,0,4,15,4,4,1,4,0,39
39423,39424,52,16,0,0,40,1,1,10,2,10,0,1,1,0
37939,37940,25,7,0,0,40,0,4,1,2,3,0,3,1,39
38707,38708,53,9,0,0,40,1,6,11,2,3,0,4,1,41
17183,17184,51,9,0,0,40,0,2,11,0,11,1,4,1,39
22757,22758,19,10,0,0,30,0,0,15,2,0,5,4,0,39
11562,11563,41,13,0,0,40,1,4,9,2,3,0,4,1,39
25699,25700,26,10,7298,0,55,1,4,15,2,14,0,4,1,39
21204,21205,33,10,0,0,40,0,4,15,2,3,0,4,1,39
40831,40832,25,9,0,0,35,0,4,11,4,12,4,4,0,39
30732,30733,26,13,0,0,40,0,4,9,4,1,2,1,0,17
40284,40285,54,13,0,0,43,0,0,9,2,0,0,4,1,39
6070,6071,48,9,0,0,98,0,6,11,2,5,0,4,1,39
27511,27512,26,9,0,0,70,0,4,11,4,3,1,4,1,39
47062,47063,48,9,0,0,60,0,4,11,0,14,2,4,1,39
22569,22570,35,13,0,1977,30,1,4,9,2,4,5,4,0,39
21687,21688,56,10,0,0,35,0,2,15,0,1,1,4,0,39
5082,5083,40,13,0,0,45,0,4,9,0,11,1,4,1,39
32889,32890,43,10,0,0,60,1,6,15,2,5,0,4,1,39
44665,44666,57,13,0,0,35,0,2,9,0,10,1,4,0,39
40637,40638,32,14,0,0,40,0,2,12,4,10,1,2,1,39
30439,30440,24,9,0,0,25,0,4,11,4,7,3,4,0,39
17712,17713,39,9,0,0,40,0,4,11,2,6,0,4,1,39
20037,20038,18,10,0,0,28,0,4,15,4,12,3,4,1,39
35168,35169,31,6,0,0,48,0,6,0,2,3,0,4,1,39
3403,3404,26,7,0,0,50,0,4,1,4,5,1,4,1,39
39751,39752,41,9,0,0,45,0,4,11,2,3,0,4,1,39
46169,46170,36,10,0,0,32,0,7,15,5,10,4,4,0,39
5655,5656,41,10,0,0,33,0,4,15,4,12,1,2,1,39
5741,5742,46,2,0,0,40,0,4,3,4,7,3,4,1,33
41684,41685,48,9,0,0,40,0,4,11,5,1,1,4,0,39
2956,2957,60,13,0,0,35,1,4,9,2,4,0,4,1,39
21711,21712,25,9,0,0,40,0,4,11,4,3,3,4,1,39
9862,9863,56,13,0,0,40,0,7,9,6,10,1,4,0,39
44661,44662,51,13,0,0,40,0,6,9,0,12,4,4,0,39
26699,26700,18,10,0,0,20,0,4,15,4,12,3,4,0,39
9366,9367,19,10,0,0,40,0,4,15,4,13,3,4,0,0
31559,31560,33,9,7688,0,48,1,4,11,2,11,0,4,1,39
42851,42852,35,9,0,0,48,0,4,11,2,3,0,4,1,39
27745,27746,36,9,0,0,35,0,6,11,2,5,0,4,1,39
45494,45495,36,13,0,0,40,0,4,9,0,10,1,4,1,11
42074,42075,36,10,0,0,56,0,4,15,2,5,0,4,1,39
4741,4742,31,16,0,0,28,0,4,10,4,10,1,4,0,39
43346,43347,34,9,0,0,50,0,4,11,5,12,4,4,0,39
13123,13124,43,14,0,0,40,1,2,12,2,4,0,4,1,39
25142,25143,35,9,0,0,40,0,4,11,2,8,0,4,1,39
15264,15265,73,10,0,0,11,0,2,15,4,10,2,4,0,39
45914,45915,51,9,0,0,40,0,4,11,2,6,0,4,1,39
48831,48832,48,9,0,0,40,0,4,11,2,1,0,4,1,39
36946,36947,26,13,0,0,40,1,4,9,2,10,5,4,0,39
8314,8315,54,9,3887,0,35,0,7,11,5,1,4,2,0,39
8155,8156,32,9,0,0,40,0,4,11,0,8,4,0,0,39
198,199,35,14,7298,0,40,1,4,12,2,10,2,4,1,39
3931,3932,75,3,0,0,10,0,4,4,6,8,4,2,1,39
24683,24684,45,10,0,0,56,1,1,15,2,10,0,4,1,39
43908,43909,41,9,0,0,40,0,4,11,2,8,0,4,1,0
22224,22225,38,14,0,0,43,0,2,12,4,10,1,4,1,39
12832,12833,40,11,0,0,50,1,4,8,0,14,1,4,1,39
48182,48183,21,9,0,0,35,0,4,11,4,1,3,4,0,39
33188,33189,33,13,7298,0,45,1,5,9,2,4,0,4,1,39
14320,14321,43,14,0,0,40,1,4,12,2,10,0,4,1,39
15922,15923,23,8,0,0,40,0,4,2,2,3,0,4,1,39
13291,13292,59,13,5013,0,40,0,4,9,2,10,0,4,1,39
12598,12599,33,10,0,0,65,0,6,15,4,12,1,4,1,39
47708,47709,40,9,0,0,40,0,4,11,5,1,4,2,0,39
32745,32746,44,9,0,0,40,0,4,11,0,12,4,2,0,39
32115,32116,29,9,0,0,10,1,4,11,2,10,5,1,0,3
4061,4062,28,7,0,0,40,0,4,1,0,12,3,4,1,39
15042,15043,30,9,0,0,40,0,4,11,4,1,4,4,1,39
2006,2007,57,10,0,0,40,0,4,15,4,1,2,2,0,23
30327,30328,21,10,0,0,20,0,4,15,4,12,3,4,0,39
5491,5492,27,9,0,0,40,0,4,11,4,11,3,4,1,24
14153,14154,36,10,2463,0,40,0,4,15,4,1,1,4,1,39
1784,1785,31,12,2202,0,38,0,4,7,4,1,1,4,1,39
45078,45079,23,13,0,0,40,0,6,9,4,4,1,4,0,39
30341,30342,50,9,0,0,40,0,7,11,0,1,3,4,0,39
33314,33315,34,9,1471,0,40,0,4,11,0,3,4,2,0,39
11287,11288,24,9,0,0,20,0,7,11,4,1,4,2,0,39
24876,24877,69,12,0,0,6,0,0,7,6,0,1,4,0,22
43022,43023,34,11,0,0,40,0,4,8,2,12,0,4,1,39
8979,8980,34,15,0,0,60,1,6,14,4,10,1,4,0,39
10102,10103,61,9,0,0,40,1,0,11,2,0,0,4,1,39
6305,6306,22,10,0,0,12,0,4,15,4,1,3,4,1,39
10639,10640,62,10,0,0,60,0,4,15,2,14,0,4,1,39
46901,46902,39,10,3325,0,40,0,6,15,0,8,1,4,0,39
42581,42582,63,13,15024,0,45,1,4,9,2,4,0,4,1,39
19796,19797,53,9,0,0,40,0,4,11,2,3,0,4,1,39
28489,28490,52,13,15024,0,55,1,4,9,2,4,0,4,1,39
16354,16355,35,7,0,0,8,0,4,1,5,9,4,4,0,26
36130,36131,49,9,0,0,40,0,0,11,0,0,1,4,0,39
11083,11084,49,12,0,0,40,0,2,7,2,1,0,4,1,39
6491,6492,46,9,0,0,40,0,7,11,2,14,0,4,1,39
20970,20971,20,9,0,0,40,0,4,11,4,1,3,4,0,39
47671,47672,18,10,0,0,20,0,4,15,4,6,3,2,1,39
38919,38920,33,16,0,0,40,0,7,10,4,10,1,4,1,39
